scraped_date,publish_date,title,company,location,contract_type,education_level,experience_level,key_skills,sector,offer_url,source,min_exp,max_exp,min_education,education_rank,latitude,longitude,coordinates
2026-05-08,2026-04-01,Chargé De Dossiers,ENTREPRISE GASCHET,Dakar,CDI,"Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"Accompagnement, Assistanat, Dossiers, Gestion Administrative, Gestion des Dossiers, Rédaction, Secrétariat",Services autres,https://www.emploisenegal.com/offre-emploi-senegal/chargee-dossiers-teletravail-1545056,EmploiSénégal,2,5,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-27,Assistant Comptable,VISION PLUS VOYAGE,Dakar,CDD,"Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Comptabilité, Comptabilité Générale, Droit des Sociétés, Écritures Comptables, Finance, Gestion",Services autres,https://www.emploisenegal.com/offre-emploi-senegal/assistant-comptable-hf-dakar-1545793,EmploiSénégal,0,2,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-26,Chargé De Comptabilité Et Ressources Humaines,ENTREPRISE GASCHET,Dakar,CDI,Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,"Comptabilité, Comptabilité Générale, Écritures Comptables, Facturation, Finance, Gestion, Gestion de la Paie, Gestion des Factures, Recouvrement, Trésorerie",Services autres,https://www.emploisenegal.com/offre-emploi-senegal/chargee-comptabilite-ressources-humaines-teletravail-1545054,EmploiSénégal,2,5,Bac+5,6,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-24,Agent Opérateur / Agent De Guichet,VFS SENEGAL,Dakar,CDD,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans & Expérience entre 2 ans et 5 ans,"Communication, Marketing, Vente",Services autres,https://www.emploisenegal.com/offre-emploi-senegal/agent-operateur-agent-guichet-dakar-1540923,EmploiSénégal,0,2,Bac,1,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-16,Commercial B2B,GROUPE ARC,Dakar,CDD,Bac+4 & Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,"CRM, Négociation, Prospection, Stratégie Commerciale, Techniques de Vente, Vente",Services autres,https://www.emploisenegal.com/offre-emploi-senegal/commercial-b2b-dakar-1538616,EmploiSénégal,2,5,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-21,– Stagiaire En Comptabilite,,Dakar,Stage,"Bac+1, Bac+2, Bac+3 & Bac+4","Etudiant, jeune diplômé et plus","Comptabilité, Écritures Comptables, États Financiers, Finance, Gestion, Gestion Financière","Sport, action culturelle et sociale",https://www.emploisenegal.com/offre-emploi-senegal/stagiaire-comptabilite-dakar-1555116,EmploiSénégal,0,1,Bac+1,2,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-01,Développeur Mobile,TECTRA SÉNÉGAL,Dakar,Intérim,Bac+4 & Bac+5 et plus,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,"ANDROID, API, APP, JAVASCRIPT, MICROSOFT, ORACLE, REACT, REST, SOAP, SQL",Télécom,https://www.emploisenegal.com/offre-emploi-senegal/developpeur-mobile-hf-dakar-1562733,EmploiSénégal,2,5,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-27,Stagiaire Bureau D’Études,SAFIBRE,Dakar,Stage,"Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"AUTOCAD, Maintenance, Production, Qualité",Télécom,https://www.emploisenegal.com/offre-emploi-senegal/stagiaire-bureau-etudes-avenue-bourguiba-dakar-senegal-1364947,EmploiSénégal,2,5,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-24,Ingénieur Activation Et Supervision,SAFIBRE,Dakar,CDI,Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,"BGP, CISCO, ETHERNET, MPLS, PYTHON, RAD",Télécom,https://www.emploisenegal.com/offre-emploi-senegal/ingenieur-activation-supervision-dakar-1542224,EmploiSénégal,5,10,Bac+5,6,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-19,People Operations Specialist (Chargé Rh),MYRIAD,Dakar,CDI,Bac+4 & Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,"Fonction RH, Formation, Gestion de la Paie, Mobilité, Mobilité Interne, Organisation RH, Processus RH, Recrutement, Team Building",Télécom,https://www.emploisenegal.com/offre-emploi-senegal/people-operations-specialist-charge-rh-dakar-1540781,EmploiSénégal,2,5,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-05-06,Agent Ticketing Amadeus Et Ndc,Travelspot,Dakar,CDI,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"AMADEUS, Gestion de la Facturation, Hôtellerie, Restauration, Tourisme","Tourisme, loisirs",https://www.emploisenegal.com/offre-emploi-senegal/agent-ticketing-amadeus-ndc-dakar-1569335,EmploiSénégal,2,5,Bac+2,3,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-28,Business Developer Freelance,ENJÖY,Dakar,Freelance,"Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Commercialisation, Communication, Marketing","Tourisme, loisirs",https://www.emploisenegal.com/offre-emploi-senegal/business-developer-freelance-dakar-1564495,EmploiSénégal,0,2,Bac+3,4,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-31,Commercial,QUEFAIRESENEGAL,Thiès,CDI,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Débutant < 2 ans et plus,"Communication, CRM, Gestion des Ventes, Négociation, Prospection, Téléprospection, Vente","Tourisme, loisirs",https://www.emploisenegal.com/offre-emploi-senegal/commerciale-referencement-marketplace-touristique-saly-1547012,EmploiSénégal,0,2,Bac+2,3,14.7833,-16.9167,"[14.7833, -16.9167]"
2026-05-08,2026-05-05,Emballeur,CHEERFUL TRANSPORT,Étranger,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",N/A,"Transports, logistique, services postaux",https://www.emploisenegal.com/offre-emploi-senegal/emballeur-hf-international-1569179,EmploiSénégal,0,1,Avant Bac,0,0.0,0.0,"[0, 0]"
2026-05-08,2026-05-05,Agent D´Entretien Ménager,CHEERFUL TRANSPORT,Étranger,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",Transport,"Transports, logistique, services postaux",https://www.emploisenegal.com/offre-emploi-senegal/agente-entretien-menager-international-1569050,EmploiSénégal,0,1,Avant Bac,0,0.0,0.0,"[0, 0]"
2026-05-08,2026-05-05,Chauffeur / Livreur,CHEERFUL TRANSPORT,Étranger,CDI,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",Chargement,"Transports, logistique, services postaux",https://www.emploisenegal.com/offre-emploi-senegal/chauffeur-livreur-international-1566537,EmploiSénégal,0,1,Avant Bac,0,0.0,0.0,"[0, 0]"
2026-05-08,2026-04-30,Stagiaire Assistant Marketing Digital Et Commercial,SENTRUCK,Dakar,Stage,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3 & Bac+4","Etudiant, jeune diplômé & Débutant < 2 ans","Communication, Digital Communication, ILLUSTRATOR, Marketing, Marketing Digital, Organisation Marketing, Prospection, Social Media Optimization, Vente","Transports, logistique, services postaux",https://www.emploisenegal.com/offre-emploi-senegal/stagiaire-assistante-marketing-digital-commercial-pikine-1565491,EmploiSénégal,0,2,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-04-03,Chauffeur Vtc,MBS,Dakar,CDD,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus","Etudiant, jeune diplômé et plus",Transport,"Transports, logistique, services postaux",https://www.emploisenegal.com/offre-emploi-senegal/chauffeur-vtc-dakar-1550119,EmploiSénégal,0,1,Avant Bac,0,14.7167,-17.4677,"[14.7167, -17.4677]"
2026-05-08,2026-03-26,Chargé Étude De Prix / Chef De Projet,VAS INTERNATIONAL CONSULTING,Dakar,CDI,Bac+4 & Bac+5 et plus,Expérience entre 5 ans et 10 ans,"Devis, Négociation, Négociation Commerciale, Projet Logistique, Stockage, Transit, Transport, Vente","Transports, logistique, services postaux",https://www.emploisenegal.com/node/1545227,EmploiSénégal,5,10,Bac+4,5,14.7167,-17.4677,"[14.7167, -17.4677]"
